policy_id,premium,claim_amount,fraud_flag,region,insurance_type,anomaly_score,predicted_fraud
sdv-id-SoaRoz,26449.49,11147.35,0,AJK,auto,0.1536918501963388,0
sdv-id-sKjUrN,7363.35,23072.99,0,KPK,auto,0.04924767292092758,0
sdv-id-WLrnAx,36416.37,4455.73,1,AJK,auto,0.12059134637664948,0
sdv-id-afIYvC,13521.98,14105.93,0,AJK,auto,0.16215101469282672,0
sdv-id-THCiRB,12818.04,24705.13,0,KPK,auto,0.10653321763803947,0
sdv-id-sxtkyy,14129.68,14187.21,1,GB,auto,0.16521488758939185,0
sdv-id-KMnfgp,11085.42,7392.39,0,Balochistan,auto,0.17121293973283547,0
sdv-id-QlrQFU,4550.79,37879.19,0,AJK,auto,-0.07170195102614307,1
sdv-id-OMGPxq,14482.09,23272.23,0,GB,auto,0.13825632349952588,0
sdv-id-lNYuAl,22026.43,2963.11,0,Balochistan,auto,0.17988209045748838,0
sdv-id-KMccYa,10595.38,19831.61,0,KPK,auto,0.13247020062025522,0
sdv-id-zNzcdI,13796.2,12522.65,0,AJK,auto,0.16702336067896711,0
sdv-id-bIIfzu,31089.56,7092.44,1,AJK,auto,0.15294255391275896,0
sdv-id-nQqMrr,33003.33,6320.39,0,KPK,auto,0.1414859131051323,0
sdv-id-dStfQj,40878.84,4717.0,0,AJK,auto,0.10718916306992132,0
sdv-id-EsFWaZ,31005.29,11680.37,0,Balochistan,auto,0.13206128171160547,0
sdv-id-tqtbMO,11844.39,15378.32,1,AJK,auto,0.15278536936471754,0
sdv-id-KQvFRr,18779.56,6469.8,0,GB,auto,0.195839537621059,0
sdv-id-DpzcGT,18587.37,15554.77,1,KPK,auto,0.1754753729775233,0
sdv-id-wavpNg,10479.36,14869.44,0,AJK,auto,0.1393571164913623,0
sdv-id-pPmphM,18381.0,12307.33,0,Punjab,auto,0.17631241693162514,0
sdv-id-aZiHoS,16334.48,2705.85,0,GB,auto,0.16921489201226414,0
sdv-id-lVnKpG,15607.25,6377.12,0,KPK,auto,0.1889288989658292,0
sdv-id-nCowPQ,18549.44,9548.41,0,Punjab,auto,0.1882766767650158,0
sdv-id-DDbITQ,17715.02,10245.73,1,GB,auto,0.18446011513942184,0
sdv-id-MYRwAm,10059.12,7317.42,1,Balochistan,auto,0.15824716223536173,0
sdv-id-LZGLlk,22767.25,6628.3,0,Punjab,auto,0.18539138634310237,0
sdv-id-jyiTen,15344.41,3755.98,0,Balochistan,auto,0.1869091120902684,0
sdv-id-SnhGbP,22014.8,22565.93,0,GB,auto,0.1403346484775233,0
sdv-id-aNJuXO,7795.02,6079.03,1,GB,auto,0.1205864563309269,0
sdv-id-ZhmNlZ,16105.71,5379.97,0,GB,auto,0.18320951009648417,0
sdv-id-dRfuzq,15283.13,12676.16,0,Balochistan,auto,0.17135342683740923,0
sdv-id-QszdGo,14205.26,3685.82,0,Punjab,auto,0.183662606536018,0
sdv-id-NBAfjb,30972.08,8408.11,0,KPK,auto,0.14877313802515796,0
sdv-id-ifwWDC,31462.52,8664.39,1,GB,auto,0.14073574721709947,0
sdv-id-CZEnIk,20321.41,32818.89,0,AJK,auto,0.07124929945671621,0
sdv-id-CYcreQ,11045.79,16061.11,1,GB,auto,0.14839945051096254,0
sdv-id-AGcpLP,32991.54,20216.62,0,GB,auto,0.09800435334065077,0
sdv-id-ObksSL,19549.98,22154.79,0,Balochistan,auto,0.14770840154877235,0
sdv-id-jGQmpl,21067.39,29205.51,0,KPK,auto,0.1030409516195186,0
sdv-id-tuxPsP,28459.09,28305.64,0,Balochistan,auto,0.07091957354028988,0
sdv-id-nHqeJs,24599.42,19935.0,0,AJK,auto,0.14481982626894224,0
sdv-id-yEWjEq,26299.44,7360.56,0,AJK,auto,0.16858715538575686,0
sdv-id-vtzLIu,11290.96,2660.21,0,GB,auto,0.15086869733985808,0
sdv-id-oKOiDT,13606.49,11173.09,0,Punjab,auto,0.17761175424793407,0
sdv-id-nDecge,22640.69,25174.37,0,KPK,auto,0.12152188718436002,0
sdv-id-ZQPimy,21931.98,8185.91,0,Balochistan,auto,0.1856588602386377,0
sdv-id-vJmYJo,62884.38,4602.95,0,KPK,auto,-0.022952483090689646,1
sdv-id-ufuXgI,47623.01,4865.56,0,GB,auto,0.07417661434401435,0
sdv-id-vbkPtP,23539.22,4629.98,1,GB,auto,0.1811461961591576,0
sdv-id-ceYDrV,36173.06,3261.04,0,Punjab,auto,0.1331186506770738,0
sdv-id-mRIKrv,15849.65,6809.23,0,AJK,auto,0.18905998567269494,0
sdv-id-uuiJVG,25723.2,5908.05,1,GB,auto,0.1744123180359361,0
sdv-id-cTXPcr,13945.4,3592.77,0,Punjab,auto,0.18239346519071425,0
sdv-id-gwOqeO,12898.11,5553.69,0,Balochistan,auto,0.1761921044213171,0
sdv-id-FAdWin,9391.47,8452.72,1,GB,auto,0.14602803975417733,0
sdv-id-kIGaGi,28184.51,22454.85,0,GB,auto,0.10808771121333077,0
sdv-id-JYbbuT,13200.53,9671.25,0,Punjab,auto,0.17893349345550463,0
sdv-id-bBWvkj,19804.57,5263.23,0,AJK,auto,0.1981309570315683,0
sdv-id-dOzsdZ,6392.51,16010.98,1,AJK,auto,0.07777893390272672,0
sdv-id-KaeJqL,34677.44,14247.3,0,Sindh,auto,0.10958950975181087,0
sdv-id-nbISsg,15121.25,11323.7,0,AJK,auto,0.17898691460070815,0
sdv-id-JzmgJy,22990.3,7286.69,0,GB,auto,0.18714066075786961,0
sdv-id-TdBuLJ,16017.68,6872.15,0,Punjab,auto,0.18777708121673187,0
sdv-id-iWtjAd,35050.26,9098.38,0,AJK,auto,0.13519874281222255,0
sdv-id-MtbIml,21590.2,5002.74,1,KPK,auto,0.19080021539481123,0
sdv-id-URueyF,18515.71,2023.72,1,Punjab,auto,0.16847180197736172,0
sdv-id-NkeSnC,11382.98,5496.69,0,KPK,auto,0.16374102655912237,0
sdv-id-OzooYB,5029.49,10162.81,0,KPK,auto,0.057531525027473385,0
sdv-id-iPfaox,20203.99,12625.14,0,Sindh,auto,0.17243742913065913,0
sdv-id-ZppsfT,17089.92,28861.75,0,AJK,auto,0.09898174912272284,0
sdv-id-RCgjQS,15366.79,14969.28,0,Punjab,auto,0.16582691113892023,0
sdv-id-xzbown,16406.2,5671.85,1,Punjab,auto,0.1862191962373017,0
sdv-id-pvCBzd,20783.44,3590.66,0,Punjab,auto,0.19263632004901776,0
sdv-id-MGaJZh,9165.65,25623.71,1,GB,auto,0.05181746021289524,0
sdv-id-wicnVY,23418.41,5808.8,0,Balochistan,auto,0.1900791082369453,0
sdv-id-dAVIzc,10106.82,8836.28,0,Balochistan,auto,0.15826384568591323,0
sdv-id-mohXEc,9894.37,12002.7,0,AJK,auto,0.14014722242117994,0
sdv-id-LSUtMv,12478.09,9664.12,0,GB,auto,0.17720363013035756,0
sdv-id-zZIjGw,41818.81,4822.16,0,Punjab,auto,0.09782683511655826,0
sdv-id-PNISNn,15556.57,19732.27,0,Sindh,auto,0.15514585654881075,0
sdv-id-jZgtiQ,19338.14,7362.03,0,GB,auto,0.19963554123486216,0
sdv-id-gNlQdU,10360.04,3496.35,0,GB,auto,0.15470465562605135,0
sdv-id-pqmTiE,33022.33,32196.2,0,KPK,auto,6.893828686793668e-07,0
sdv-id-bhfrEn,32407.97,25125.59,0,Punjab,auto,0.06273165544544623,0
sdv-id-LSCALp,18243.78,16223.4,1,Sindh,auto,0.1752244719671665,0
sdv-id-DyyvNT,7309.44,14860.56,0,AJK,auto,0.09097930235294827,0
sdv-id-xiUGEb,19052.74,2795.28,0,KPK,auto,0.1809420744600208,0
sdv-id-ZWlENp,22907.56,17631.44,0,AJK,auto,0.16287385654984865,0
sdv-id-eqROZE,10849.31,1266.35,0,GB,auto,0.09501735400475375,0
sdv-id-UIvhhY,16991.41,5104.18,0,Punjab,auto,0.18742271788355896,0
sdv-id-pziuIt,12426.38,4653.86,0,AJK,auto,0.17984934752241033,0
sdv-id-aMwQkC,11717.86,11248.05,0,GB,auto,0.16720723369613827,0
sdv-id-bDPwlw,26375.54,9198.95,0,Punjab,auto,0.16318754978822242,0
sdv-id-LYzyXy,13286.53,4476.31,0,Balochistan,auto,0.18913102452297514,0
sdv-id-PGTbvH,28528.71,9548.56,0,Punjab,auto,0.1531463159498067,0
sdv-id-RTPRTc,30344.14,8328.5,0,AJK,auto,0.1487784840453838,0
sdv-id-ZPAray,17573.97,3177.7,0,GB,auto,0.18662363722241937,0
sdv-id-budlFE,30760.72,16614.63,1,Sindh,auto,0.12239077550384775,0
sdv-id-waLnvG,31449.33,6076.6,1,GB,auto,0.14421398786636974,0
sdv-id-QUYpfI,8424.74,26671.85,0,GB,auto,0.02182529031509317,0
sdv-id-ZPpXSX,36131.23,11282.8,0,Sindh,auto,0.12104931442505396,0
sdv-id-Uzoogh,19289.27,5052.16,0,GB,auto,0.19821455301549423,0
sdv-id-oxZFMZ,15272.26,8193.73,0,AJK,auto,0.18778796570628403,0
sdv-id-sNFOOa,20789.95,1375.65,0,GB,auto,0.14306613682726765,0
sdv-id-gafXOm,17441.28,30178.5,1,AJK,auto,0.08978275160872351,0
sdv-id-nhGjlY,70283.75,32104.93,0,Balochistan,auto,-0.1326145963184986,1
sdv-id-IYgDjx,59178.38,3618.57,0,Balochistan,auto,0.002001368086325339,0
sdv-id-NvfSlD,18452.46,4099.64,0,Punjab,auto,0.19053806414093305,0
sdv-id-dEKjYT,14306.69,15478.12,0,Sindh,auto,0.16782209160903172,0
sdv-id-SdYvvj,23807.99,16157.13,0,Sindh,auto,0.161887944080161,0
sdv-id-ItlYHI,19163.96,22132.69,0,Balochistan,auto,0.1494207802888352,0
sdv-id-JWeiBK,7203.61,16933.32,0,KPK,auto,0.09492286457102173,0
sdv-id-YEAqDm,17408.69,24518.16,0,Punjab,auto,0.1294657646335184,0
sdv-id-TnlEic,20613.42,7903.72,0,GB,auto,0.19743701766581695,0
sdv-id-zHLQol,21260.1,27243.05,0,AJK,auto,0.10741034886897016,0
sdv-id-aVjfZr,8344.42,2414.84,0,AJK,auto,0.11437821034360796,0
sdv-id-ctqkAo,21334.35,21636.8,0,GB,auto,0.1476741215088309,0
sdv-id-MMbgSw,30635.35,6220.22,0,GB,auto,0.15326816667134635,0
sdv-id-SAwXkS,24238.74,8804.25,0,GB,auto,0.17604159200356512,0
sdv-id-JECYeC,14685.71,8267.06,0,AJK,auto,0.18551469516268815,0
sdv-id-tjIrXG,36795.19,5780.44,0,AJK,auto,0.13022641985572714,0
sdv-id-iscXYX,24240.09,23646.45,0,Sindh,auto,0.13289826721362774,0
sdv-id-khhPkP,6851.48,13585.54,0,AJK,auto,0.09036544810185476,0
sdv-id-TldKTm,12919.71,20587.68,0,AJK,auto,0.1382158658305851,0
sdv-id-aYBpqx,22453.89,15322.58,0,AJK,auto,0.16085004679121045,0
sdv-id-Qriasi,21634.03,19494.42,1,GB,auto,0.16021205988881682,0
sdv-id-sbtIWO,19181.11,8316.52,1,Punjab,auto,0.19559872043204335,0
sdv-id-fngRpQ,22591.56,18248.68,0,AJK,auto,0.1588588501101051,0
sdv-id-bcqMcm,23600.63,3364.95,0,GB,auto,0.18051053277071105,0
sdv-id-swsxVU,18914.11,17894.82,0,Sindh,auto,0.1653596611875781,0
sdv-id-umMyxx,8846.46,4774.67,0,AJK,auto,0.14376595997147834,0
sdv-id-BWeMpG,22967.83,18369.1,0,AJK,auto,0.1559883254481697,0
sdv-id-Pltogm,32323.45,5196.3,0,AJK,auto,0.14986070036528593,0
sdv-id-gcccRU,14431.77,11920.52,0,AJK,auto,0.17767709590239522,0
sdv-id-sXfFlQ,8613.2,3440.11,0,AJK,auto,0.13334848029488117,0
sdv-id-gAnVdg,26499.2,23998.07,0,Sindh,auto,0.1130531884885364,0
sdv-id-SrKIWo,29413.5,7138.47,0,AJK,auto,0.16320044168344894,0
sdv-id-ApCKyv,26071.82,4681.67,1,KPK,auto,0.16704020358026822,0
sdv-id-FmNpgM,31485.45,55347.77,0,KPK,auto,-0.09754592371289572,1
sdv-id-azdqvS,18279.23,1259.22,0,Punjab,auto,0.12450970107672132,0
sdv-id-IzdFyZ,18932.14,3412.71,0,AJK,auto,0.1911660047033495,0
sdv-id-JTCBAv,10651.18,6017.52,0,GB,auto,0.1644929617819037,0
sdv-id-BGQopA,13356.68,9618.15,0,Sindh,auto,0.17654834345525017,0
sdv-id-ildrgX,44071.13,21049.04,1,Punjab,auto,0.048338293527299236,0
sdv-id-LkPjPS,20185.77,20120.32,1,GB,auto,0.15531790286315583,0
sdv-id-GIIMvr,21850.15,3206.8,0,Punjab,auto,0.18279561580388926,0
sdv-id-ZXwEqm,54609.4,8014.71,1,Balochistan,auto,0.030155053160856093,0
sdv-id-UfHLOB,20939.84,3305.14,1,AJK,auto,0.18771728722558795,0
sdv-id-jsMequ,24118.6,5167.46,0,KPK,auto,0.18720458150889563,0
sdv-id-bfqGdM,16494.92,2897.6,0,KPK,auto,0.177846272022383,0
sdv-id-nbVgAv,31174.19,14585.79,0,AJK,auto,0.11842853797915603,0
sdv-id-OBOBAH,18558.09,9194.15,0,Sindh,auto,0.18800229732431545,0
sdv-id-aMNUqX,16193.23,3001.83,0,KPK,auto,0.17234400452914683,0
sdv-id-VRVJqU,25190.71,3288.73,1,GB,auto,0.17479971151031398,0
sdv-id-Trtcih,27877.42,5870.7,0,AJK,auto,0.167221891131693,0
sdv-id-wfTAym,30404.25,14561.18,0,AJK,auto,0.12267049382647238,0
sdv-id-wrwkeU,27229.58,4800.22,1,GB,auto,0.1718194009120197,0
sdv-id-hQWVJt,37984.49,6750.64,0,GB,auto,0.12326034201381442,0
sdv-id-ClLFJL,26066.95,9549.38,0,GB,auto,0.15880819109670768,0
sdv-id-mnOsFI,39173.0,2161.5,0,GB,auto,0.09641398093392517,0
sdv-id-cmXAgq,34216.92,29424.24,1,GB,auto,0.020978307248348926,0
sdv-id-vlGrDy,28815.07,7129.03,0,Balochistan,auto,0.16161588975712088,0
sdv-id-RsGSqz,39486.98,7703.98,0,KPK,auto,0.11321734137614509,0
sdv-id-tmmZvs,22471.92,3609.56,0,Balochistan,auto,0.18638595493615734,0
sdv-id-Nqvlin,6059.48,5380.0,0,KPK,auto,0.0994266005604118,0
sdv-id-pztfWR,5614.07,13512.15,1,GB,auto,0.059629700706208766,0
sdv-id-KFAhIo,17657.18,3125.45,0,GB,auto,0.18647967415760525,0
sdv-id-QDTGeI,29675.62,954.45,0,KPK,auto,0.08304755917471784,0
sdv-id-erONOr,20256.43,18559.25,0,Sindh,auto,0.16022222570964856,0
sdv-id-lbUZdN,15352.62,13119.25,0,Sindh,auto,0.16640530425677236,0
sdv-id-PVaFkt,6738.32,5750.54,1,AJK,auto,0.12270485349229343,0
sdv-id-MxMaDS,7665.97,11252.15,0,Punjab,auto,0.11134043488239653,0
sdv-id-tffAYl,17899.76,7835.71,0,AJK,auto,0.20078533129286985,0
sdv-id-CMaVqU,26324.65,20009.21,0,Sindh,auto,0.13225206112049653,0
sdv-id-uVWxDu,6790.4,370.52,0,GB,auto,0.025617849216563737,0
sdv-id-izcJHv,15359.52,1831.97,0,Sindh,auto,0.1495525419863732,0
sdv-id-fkzlqz,28479.54,5451.25,0,Sindh,auto,0.16730039038857908,0
sdv-id-KLwVDh,20458.44,3524.56,0,Punjab,auto,0.1921925856115353,0
sdv-id-uKWoga,12600.87,48121.7,0,GB,auto,-0.06951110558529083,1
sdv-id-JewYuf,16463.0,14185.19,0,AJK,auto,0.16728237879975716,0
sdv-id-LOQTkW,39879.99,3314.93,0,GB,auto,0.11346108756885132,0
sdv-id-ebwmFl,34930.75,16114.52,0,Punjab,auto,0.11097908914870241,0
sdv-id-uQxoWU,13620.92,5016.96,1,GB,auto,0.18478462390545364,0
sdv-id-ANRYmp,21565.64,21388.57,0,AJK,auto,0.146582214708962,0
sdv-id-MufDVj,21419.37,4276.99,0,GB,auto,0.19226417750964808,0
sdv-id-vnMvkF,15185.67,8476.64,0,AJK,auto,0.18204082325568316,0
sdv-id-pwESBV,12414.31,5197.22,0,Balochistan,auto,0.17760337080553418,0
sdv-id-VNVDnn,19620.26,19886.82,0,KPK,auto,0.1604096516544598,0
sdv-id-iLaXhS,19943.64,23267.48,0,GB,auto,0.13749552103750212,0
sdv-id-XNTlfN,46150.11,20806.95,0,GB,auto,0.04243065099102161,0
sdv-id-GkrVJJ,17375.87,11327.97,0,GB,auto,0.18476003513039424,0
sdv-id-gFyLzI,18487.47,15732.24,1,GB,auto,0.17273277560590738,0
sdv-id-Kjwyhl,14659.16,26376.4,0,Punjab,auto,0.10768920414502359,0
sdv-id-szjGJs,22758.82,11372.89,0,Punjab,auto,0.17115328634426524,0
sdv-id-ueKjdG,14792.83,24007.21,0,AJK,auto,0.13227430799507955,0
sdv-id-QNedui,16314.23,1822.76,0,KPK,auto,0.1483035078018211,0
sdv-id-IpfjKD,30322.41,5378.12,0,Balochistan,auto,0.15805486767932353,0
sdv-id-dbKDrS,8980.68,1561.83,0,GB,auto,0.09635045823992056,0
sdv-id-GjReIe,18014.72,33099.2,0,GB,auto,0.06821851344091856,0
sdv-id-BlqDhP,8303.05,4760.08,0,AJK,auto,0.13501717319621903,0
sdv-id-xxKGXK,12975.54,3677.22,0,Punjab,auto,0.18133466374202512,0
sdv-id-kScZSN,16406.17,3259.0,1,AJK,auto,0.17947118720826888,0
sdv-id-QAFKGK,12937.13,16405.35,0,Sindh,auto,0.16189685618424665,0
sdv-id-bSRscS,11951.56,1028.65,1,Balochistan,auto,0.09480396549618403,0
sdv-id-ZUUlVG,18171.14,11803.89,0,KPK,auto,0.18280606139319078,0
sdv-id-gGLGjT,13202.61,6855.41,0,Balochistan,auto,0.1874529654526887,0
sdv-id-pqIGdJ,32734.54,9654.67,0,Balochistan,auto,0.1319732674478019,0
sdv-id-rHpsjk,21294.23,5825.54,0,AJK,auto,0.19730780577073115,0
sdv-id-fgcVoQ,44765.99,16787.41,1,GB,auto,0.07001632209693098,0
sdv-id-YwloXs,46890.6,2349.19,0,KPK,auto,0.06130274549904158,0
sdv-id-injBCD,28457.47,6711.64,1,Punjab,auto,0.16398451593053331,0
sdv-id-cHlGoa,14188.37,3559.86,0,Balochistan,auto,0.18137154730884036,0
sdv-id-ULwtnZ,39175.61,529.36,0,Sindh,auto,0.04046394434257483,0
sdv-id-vQIuRk,36151.26,370.52,0,KPK,auto,0.048945182837316414,0
sdv-id-RAnBzc,18563.29,4585.9,0,AJK,auto,0.1912498379513058,0
sdv-id-YvIExq,18134.42,26863.26,1,GB,auto,0.10995945522321404,0
sdv-id-eBPOau,11161.82,24866.77,0,Punjab,auto,0.08390009826862699,0
sdv-id-kZAruI,19831.22,11936.72,0,Punjab,auto,0.18367585524222113,0
sdv-id-KDbGNu,20501.09,2881.43,0,Balochistan,auto,0.18748125456814907,0
sdv-id-olcEbI,12358.2,12362.06,0,GB,auto,0.1697685107701027,0
sdv-id-IdvfqW,56851.77,7265.73,0,Balochistan,auto,0.021205112842213936,0
sdv-id-eaxvet,11882.05,11597.15,0,Punjab,auto,0.1700629291647494,0
sdv-id-XgFDqQ,32132.92,10490.48,0,Punjab,auto,0.1300911002876668,0
sdv-id-FiwIuB,8607.22,4300.96,0,GB,auto,0.14203044592989078,0
sdv-id-aJBtvC,17668.42,26196.14,0,AJK,auto,0.11958991326094892,0
sdv-id-CBmnme,25271.89,15773.22,0,GB,auto,0.15660452058085578,0
sdv-id-CtArrX,25966.24,7625.47,1,AJK,auto,0.16787357207879677,0
sdv-id-SseWTg,16263.82,9227.41,0,Sindh,auto,0.18136248630430418,0
sdv-id-gXFryd,12147.74,3081.74,0,GB,auto,0.16531380911988514,0
sdv-id-ggnvlx,29976.15,5273.35,1,Balochistan,auto,0.1615906939770177,0
sdv-id-kQupgj,10660.17,11558.03,0,KPK,auto,0.16146787544947044,0
sdv-id-TeiNBZ,18526.56,19290.33,0,GB,auto,0.16047886089909114,0
sdv-id-hdcnyg,27158.21,47247.37,0,GB,auto,-0.06383307174065977,1
sdv-id-zVOlXg,18621.73,16007.5,0,Balochistan,auto,0.17415424903874244,0
sdv-id-PrJSDX,27362.06,18317.13,0,Sindh,auto,0.1325722233326097,0
sdv-id-mTWagh,20744.45,4755.94,1,AJK,auto,0.19526371706981704,0
sdv-id-PHnjfB,14202.01,36222.56,0,Sindh,auto,0.021379205166120685,0
sdv-id-zILmjl,22366.0,13693.51,0,GB,auto,0.15910996787937132,0
sdv-id-MVpyGJ,22682.46,40913.15,1,Sindh,auto,-0.01297247128096879,1
sdv-id-owbWev,24847.33,6538.75,0,AJK,auto,0.17904637247870325,0
sdv-id-mfxhnX,18482.22,6474.24,0,KPK,auto,0.19107566161043515,0
sdv-id-mAdMMD,12829.2,15013.5,1,AJK,auto,0.15748680450128427,0
sdv-id-aBaTsA,32750.01,11595.07,0,Punjab,auto,0.12153842673917947,0
sdv-id-AmdjBM,21284.22,19625.83,0,Balochistan,auto,0.16002204360533617,0
sdv-id-byhJDl,8522.78,737.81,0,KPK,auto,0.04894940325559316,0
sdv-id-YAoOTJ,37593.44,16887.04,0,KPK,auto,0.09522558417932203,0
sdv-id-jwYdPx,25102.27,20975.59,0,Punjab,auto,0.136688166308862,0
sdv-id-FmqpAJ,16518.03,1557.51,0,Punjab,auto,0.14458707076152194,0
sdv-id-VrNFMW,20169.17,28385.76,0,Sindh,auto,0.1033364055167636,0
sdv-id-aWbYPG,58862.05,8754.37,0,GB,auto,-0.011841168478598951,1
sdv-id-TQSTZg,29913.88,8563.63,0,Sindh,auto,0.14810880318448028,0
sdv-id-ZPCLDo,22796.65,17911.89,0,Sindh,auto,0.16158478904670542,0
sdv-id-PhMcPt,17509.08,20746.47,0,Sindh,auto,0.15402004273378572,0
sdv-id-plbzKv,19947.82,35379.85,0,AJK,auto,0.05068162176928681,0
sdv-id-gfaYjp,17147.53,14561.15,0,AJK,auto,0.17303419591929337,0
sdv-id-IUDurv,16804.34,3174.12,0,Sindh,auto,0.1818901261757288,0
sdv-id-pHySFW,27044.38,27208.77,0,AJK,auto,0.08230015382790457,0
sdv-id-wQFFAz,17446.44,3842.13,0,AJK,auto,0.1963654982027338,0
sdv-id-oxUGHg,36996.91,9721.39,0,Sindh,auto,0.12050143204352298,0
sdv-id-PeeRRf,12632.21,1449.1,0,GB,auto,0.1279658192165979,0
sdv-id-uQiSVX,16280.09,12847.01,0,GB,auto,0.16976695834743738,0
sdv-id-XIrXQO,13307.78,2658.79,0,KPK,auto,0.1725580986131922,0
sdv-id-ukLiZe,17237.82,14382.24,0,AJK,auto,0.1719570992409325,0
sdv-id-YxoPpu,34805.81,5692.93,0,AJK,auto,0.1450787638752884,0
sdv-id-spHPEp,24844.46,1525.63,0,Punjab,auto,0.13970765484742648,0
sdv-id-KcFSBk,10047.16,17601.93,1,Punjab,auto,0.12851481978602325,0
sdv-id-SxhWdx,11341.86,6804.33,0,Balochistan,auto,0.16620182374784187,0
sdv-id-xbuFBD,37518.75,15667.63,0,Balochistan,auto,0.09823812870260118,0
sdv-id-Bjjfir,46953.9,13466.74,1,AJK,auto,0.05526110942846074,0
sdv-id-aqwJOj,17583.49,19793.61,0,AJK,auto,0.16054974060673105,0
sdv-id-FcOBye,11755.48,20278.94,1,GB,auto,0.132853096400107,0
sdv-id-GYbpbe,12608.65,6064.44,0,Punjab,auto,0.1721600885462476,0
sdv-id-hesBsd,28732.06,12900.11,1,KPK,auto,0.13539294923105272,0
sdv-id-fqCVXj,18525.21,19424.47,0,AJK,auto,0.1599289309051456,0
sdv-id-gliguj,29877.31,2539.83,0,Punjab,auto,0.1523332327461963,0
sdv-id-lOtHIP,38675.76,9145.25,0,Balochistan,auto,0.12240785663644421,0
sdv-id-xQaUuq,19989.34,5111.38,0,Punjab,auto,0.19646730807035512,0
sdv-id-blMLIa,22148.68,22204.56,1,GB,auto,0.1417173956623018,0
sdv-id-nHanOb,8629.65,23342.47,0,KPK,auto,0.06412618100914913,0
sdv-id-UotRCI,39314.47,15087.32,0,Balochistan,auto,0.08989992884242243,0
sdv-id-TAgLPj,15645.49,36487.53,0,KPK,auto,0.03085332755338044,0
sdv-id-bIvytx,13635.68,12436.21,0,AJK,auto,0.17004772753054342,0
sdv-id-ogxfnl,11700.72,8818.3,0,Balochistan,auto,0.17114870257849507,0
sdv-id-QqDNPu,23286.38,14617.19,1,GB,auto,0.16012534168138015,0
sdv-id-iVcQvA,13267.49,31456.65,0,AJK,auto,0.05600871108034855,0
sdv-id-bduiHx,22844.43,1326.57,0,GB,auto,0.12823943489439804,0
sdv-id-AVdTDr,21254.16,15735.8,0,Sindh,auto,0.17416007169923015,0
sdv-id-SEKDQP,19557.03,3915.94,0,AJK,auto,0.198075934849697,0
sdv-id-PFJESc,13191.16,6635.0,1,AJK,auto,0.1875813193248066,0
sdv-id-qkgcal,15395.43,3178.89,1,GB,auto,0.17994278257752594,0
sdv-id-GICIwW,10570.39,8893.57,1,AJK,auto,0.16624529788132775,0
sdv-id-PSoZLS,25231.52,29753.06,0,Balochistan,auto,0.08516138560955011,0
sdv-id-ROePed,20767.35,14241.89,0,AJK,auto,0.169308235981742,0
sdv-id-NaanZc,51421.25,5544.22,0,Punjab,auto,0.058457089537855667,0
sdv-id-iWImJG,10125.37,7385.31,0,Punjab,auto,0.15934865077947208,0
sdv-id-cDnfUN,63224.58,3400.1,0,Balochistan,auto,-0.018431680029830422,1
sdv-id-WnDJbm,18763.18,6931.63,0,AJK,auto,0.1943311633987278,0
sdv-id-WRfQFV,42453.43,15406.14,1,GB,auto,0.06908075398364733,0
sdv-id-IWzuoV,23409.23,27928.49,0,GB,auto,0.09440956611460505,0
sdv-id-nuqjwS,14238.61,4201.97,0,Punjab,auto,0.18719062813621667,0
sdv-id-etWnvq,16849.48,33782.69,0,GB,auto,0.05801978811409958,0
sdv-id-XDVOHS,15241.54,3692.97,0,Punjab,auto,0.18544730294349115,0
sdv-id-ciWdUf,22606.24,9113.97,0,KPK,auto,0.1789300638460291,0
sdv-id-BDtHdx,7204.16,2956.08,0,Punjab,auto,0.11786481659589504,0
sdv-id-cgptyM,14769.76,6556.03,0,KPK,auto,0.1862252761289344,0
sdv-id-xMzxjx,27503.06,32613.24,0,Balochistan,auto,0.040153438159920674,0
sdv-id-BXUjrk,25116.41,7297.92,0,Punjab,auto,0.17785726835791066,0
sdv-id-eNQWsH,21414.37,22864.69,1,Sindh,auto,0.1416351508177795,0
sdv-id-ZTWWpJ,23912.61,2589.24,0,Punjab,auto,0.17250855445931068,0
sdv-id-gmPGpr,46103.5,3315.9,0,Balochistan,auto,0.08281680768885846,0
sdv-id-tUaVPm,18068.18,3508.03,0,Punjab,auto,0.18984282078756154,0
sdv-id-lgwepa,14241.62,3160.03,1,GB,auto,0.17543917955930727,0
sdv-id-RpjRHh,22667.34,49037.64,1,Balochistan,auto,-0.06255588634600062,1
sdv-id-KbjCkz,35414.75,13037.74,1,Punjab,auto,0.11528552311599527,0
sdv-id-IGsUbW,29267.83,10991.11,0,Punjab,auto,0.14445356307153956,0
sdv-id-VGalhX,9220.87,5789.1,0,KPK,auto,0.14378841258348812,0
sdv-id-csSsMg,17005.4,5045.54,0,AJK,auto,0.1893026821594327,0
sdv-id-ltOdGK,21470.54,13309.07,0,Sindh,auto,0.1672893293430584,0
sdv-id-jacbMp,29057.24,26757.8,1,GB,auto,0.07929411852512769,0
sdv-id-PLnpzt,11960.57,16640.43,0,AJK,auto,0.15787284291043574,0
sdv-id-duOtyD,15530.27,8397.76,0,AJK,auto,0.18682858796413931,0
sdv-id-BuaWaE,15609.59,1770.75,0,Balochistan,auto,0.14826768092992032,0
sdv-id-ZznNwM,26725.96,17089.91,0,Sindh,auto,0.14332297414681394,0
